name,latitude,longitude
AMP-MERCU STUDENT CARE CENTRE @ TAMPINES PRIMARY SCHOOL,1.3504863946694,103.943573098509
MERCU STUDENT CARE CENTRE @ RIVERSIDE PRIMARY SCHOOL,1.44700426493785,103.801889031334
PIONEER PRIMARY SCHOOL,1.35442592930738,103.732790920197
ST. MARGARET'S SCHOOL (PRIMARY),1.30390355715254,103.845955315605
SHG STUDENT CARE (GREENWOOD PRIMARY SCHOOL),1.4401104867196,103.804515180606
KNOWLEDGE PARK EDUCARE PTE LTD (KEMING PRIMARY SCHOOL),1.34506349843091,103.75592322797
KNOWLEDGE PARK EDUCARE PTE LTD (PUNGGOL COVE PRIMARY SCHOOL),1.41158455562454,103.89890448429
LEARNING LEAP PTE LTD (PUNGGOL GREEN PRIMARY SCHOOL),1.40172590450528,103.898794262307
THE JAPANESE PRIMARY SCHOOL,1.35422994843944,103.965590656291
THE LEARNING HARBOUR @ ADMIRALTY PRIMARY SCHOOL,1.44254963931583,103.800213682734
TRI-LOVE STUDENT CARE @ NORTH VIEW PRIMARY SCHOOL,1.42752326549687,103.848254983853
WHEE!CANOPUS STUDENT CARE @ HUAMIN PRIMARY SCHOOL,1.42695886300879,103.844209671353
WHEE!CANOPUS STUDENT CARE @ LAKESIDE PRIMARY SCHOOL,1.33837569571569,103.718096899655
BIG HEART STUDENT CARE (BOON LAY GARDEN PRIMARY SCHOOL),1.34284013791617,103.712858381937
BIG HEART STUDENT CARE (CHONGZHENG PRIMARY SCHOOL),1.35061130568554,103.951317297552
BIG HEART STUDENT CARE (CONCORD PRIMARY SCHOOL),1.38026516111464,103.736554295636
BIG HEART STUDENT CARE (TAMPINES NORTH PRIMARY SCHOOL),1.36048786025607,103.948768900518
BIG HEART STUDENT CARE (WEST VIEW PRIMARY SCHOOL),1.38378546546228,103.760273432258
COMMIT LEARNING SCHOOLHOUSE @ WOODLANDS PRIMARY SCHOOL,1.43658270720199,103.791791282236
AFTERSCHOOL @ ELIAS PARK PRIMARY SCHOOL,1.37505696315817,103.945289416873
AFTERSCHOOL @ PUNGGOL PRIMARY SCHOOL,1.37820062547641,103.894667159512
AFTERSCHOOL @ RIVER VALLEY PRIMARY SCHOOL,1.29418347842837,103.836018941571
AMP-MERCU STUDENT CARE CENTRE @ FUHUA PRIMARY SCHOOL,1.33659726465816,103.736089481883
AVONDALE GRAMMAR SCHOOL (PRIMARY & MIDDLE YEARS CAMPUS),1.29723259722684,103.814930809739
POWERLIFE STUDENT SERVICES @ QIHUA PRIMARY SCHOOL,1.44203596557592,103.788339762066
SHG STUDENT CARE (BENDEMEER PRIMARY SCHOOL),1.32220848530291,103.865351336085
SHG STUDENT CARE (BLANGAH RISE PRIMARY SCHOOL),1.27614522920998,103.80861316604
SHG STUDENT CARE (FUCHUN PRIMARY SCHOOL),1.43063975763573,103.778175192579
SHG STUDENT CARE (MAYFLOWER PRIMARY SCHOOL),1.37639873282244,103.843165756947
SHG STUDENT CARE (TECK WHYE PRIMARY SCHOOL),1.38388660469396,103.753924558586
SHG STUDENT CARE (XINGNAN PRIMARY SCHOOL),1.34270639669225,103.687588478681
